Country/Region,Lat,Long,Date,Reported Deaths,Deaths (Per Capita),Lockdown,Contact Tracing
Morocco,31.7917,-7.0926,7/2/20,1.0,2.709251769683256e-06,0,1
Morocco,31.7917,-7.0926,7/3/20,1.0,2.709251769683256e-06,0,1
Morocco,31.7917,-7.0926,7/4/20,2.0,5.418503539366512e-06,0,1
Morocco,31.7917,-7.0926,7/5/20,3.0,8.127755309049768e-06,0,1
Morocco,31.7917,-7.0926,7/6/20,2.0,5.418503539366512e-06,0,1
Morocco,31.7917,-7.0926,7/7/20,3.0,8.127755309049768e-06,0,1
Morocco,31.7917,-7.0926,7/8/20,2.0,5.418503539366512e-06,0,1
Morocco,31.7917,-7.0926,7/9/20,0.0,0.0,0,1
Morocco,31.7917,-7.0926,7/10/20,1.0,2.709251769683256e-06,0,1
Morocco,31.7917,-7.0926,7/11/20,2.0,5.418503539366512e-06,0,1
Morocco,31.7917,-7.0926,7/12/20,5.0,1.354625884841628e-05,0,1
Morocco,31.7917,-7.0926,7/13/20,5.0,1.354625884841628e-05,0,1
Morocco,31.7917,-7.0926,7/14/20,2.0,5.418503539366512e-06,0,1
Morocco,31.7917,-7.0926,7/15/20,2.0,5.418503539366512e-06,0,1
Morocco,31.7917,-7.0926,7/16/20,4.0,1.0837007078733024e-05,0,1
Morocco,31.7917,-7.0926,7/17/20,1.0,2.709251769683256e-06,0,1
Morocco,31.7917,-7.0926,7/18/20,5.0,1.354625884841628e-05,0,1
Morocco,31.7917,-7.0926,7/19/20,4.0,1.0837007078733024e-05,0,1
Morocco,31.7917,-7.0926,7/20/20,3.0,8.127755309049768e-06,0,1
Morocco,31.7917,-7.0926,7/21/20,4.0,1.0837007078733024e-05,0,1
Morocco,31.7917,-7.0926,7/22/20,5.0,1.354625884841628e-05,0,1
Morocco,31.7917,-7.0926,7/23/20,7.0,1.8964762387782794e-05,0,1
Morocco,31.7917,-7.0926,7/24/20,7.0,1.8964762387782794e-05,0,1
Morocco,31.7917,-7.0926,7/25/20,6.0,1.6255510618099536e-05,0,1
Morocco,31.7917,-7.0926,7/26/20,8.0,2.167401415746605e-05,0,1
Morocco,31.7917,-7.0926,7/27/20,3.0,8.127755309049768e-06,0,1
Morocco,31.7917,-7.0926,7/28/20,11.0,2.9801769466515815e-05,0,1
Morocco,31.7917,-7.0926,7/29/20,7.0,1.8964762387782794e-05,0,1
Morocco,31.7917,-7.0926,7/30/20,12.0,3.251102123619907e-05,0,1
Morocco,31.7917,-7.0926,7/31/20,7.0,1.8964762387782794e-05,0,1
Morocco,31.7917,-7.0926,8/1/20,14.0,3.792952477556559e-05,0,1
Morocco,31.7917,-7.0926,8/2/20,15.0,4.063877654524884e-05,0,1
Morocco,31.7917,-7.0926,8/3/20,19.0,5.1475783623981863e-05,0,1
Morocco,31.7917,-7.0926,8/4/20,16.0,4.33480283149321e-05,0,1
Morocco,31.7917,-7.0926,8/5/20,18.0,4.876653185429861e-05,0,1
Morocco,31.7917,-7.0926,8/6/20,14.0,3.792952477556559e-05,0,1
Morocco,31.7917,-7.0926,8/7/20,12.0,3.251102123619907e-05,0,1
Morocco,31.7917,-7.0926,8/8/20,19.0,5.1475783623981863e-05,0,1
Morocco,31.7917,-7.0926,8/9/20,18.0,4.876653185429861e-05,0,1
Morocco,31.7917,-7.0926,8/10/20,18.0,4.876653185429861e-05,0,1
Morocco,31.7917,-7.0926,8/11/20,17.0,4.605728008461535e-05,0,1
Morocco,31.7917,-7.0926,8/12/20,23.0,6.231279070271489e-05,0,1
Morocco,31.7917,-7.0926,8/13/20,28.0,7.585904955113118e-05,0,1
Morocco,31.7917,-7.0926,8/14/20,27.0,7.31497977814479e-05,0,1
Morocco,31.7917,-7.0926,8/15/20,21.0,5.689428716334837e-05,0,1
Morocco,31.7917,-7.0926,8/16/20,26.0,7.044054601176465e-05,0,1
Morocco,31.7917,-7.0926,8/17/20,23.0,6.231279070271489e-05,0,1
Morocco,31.7917,-7.0926,8/18/20,33.0,8.940530839954744e-05,0,1
Morocco,31.7917,-7.0926,8/19/20,29.0,7.856830132081442e-05,0,1
Morocco,31.7917,-7.0926,8/20/20,32.0,8.66960566298642e-05,0,1
Morocco,31.7917,-7.0926,8/21/20,42.0,0.00011378857432669674,0,1
Morocco,31.7917,-7.0926,8/22/20,41.0,0.0001110793225570135,0,1
Morocco,31.7917,-7.0926,8/23/20,30.0,8.127755309049768e-05,0,1
Morocco,31.7917,-7.0926,8/24/20,32.0,8.66960566298642e-05,0,1
Morocco,31.7917,-7.0926,8/25/20,35.0,9.482381193891397e-05,0,1
Morocco,31.7917,-7.0926,8/26/20,29.0,7.856830132081442e-05,0,1
Morocco,31.7917,-7.0926,8/27/20,27.0,7.31497977814479e-05,0,1
Morocco,31.7917,-7.0926,8/28/20,41.0,0.0001110793225570135,0,1
Morocco,31.7917,-7.0926,8/29/20,26.0,7.044054601176465e-05,0,1
Morocco,31.7917,-7.0926,8/30/20,33.0,8.940530839954744e-05,0,1
Morocco,31.7917,-7.0926,8/31/20,30.0,8.127755309049768e-05,0,1
Morocco,31.7917,-7.0926,9/1/20,43.0,0.00011649782609638,0,1
Morocco,31.7917,-7.0926,9/2/20,32.0,8.66960566298642e-05,0,1
Morocco,31.7917,-7.0926,9/3/20,37.0,0.00010024231547828046,0,1
Morocco,31.7917,-7.0926,9/4/20,39.0,0.00010566081901764698,0,1
Morocco,31.7917,-7.0926,9/5/20,37.0,0.00010024231547828046,0,1
Morocco,31.7917,-7.0926,9/6/20,32.0,8.66960566298642e-05,0,1
Morocco,31.7917,-7.0926,9/7/20,33.0,8.940530839954744e-05,0,1
Morocco,31.7917,-7.0926,9/8/20,33.0,8.940530839954744e-05,0,1
Morocco,31.7917,-7.0926,9/9/20,26.0,7.044054601176465e-05,0,1
Morocco,31.7917,-7.0926,9/10/20,38.0,0.00010295156724796373,0,1
Morocco,31.7917,-7.0926,9/11/20,33.0,8.940530839954744e-05,0,1
Morocco,31.7917,-7.0926,9/12/20,29.0,7.856830132081442e-05,0,1
Morocco,31.7917,-7.0926,9/13/20,25.0,6.77312942420814e-05,0,1
Morocco,31.7917,-7.0926,9/14/20,36.0,9.753306370859722e-05,0,1
Morocco,31.7917,-7.0926,9/15/20,34.0,9.21145601692307e-05,0,1
Morocco,31.7917,-7.0926,9/16/20,38.0,0.00010295156724796373,0,1
Morocco,31.7917,-7.0926,9/17/20,28.0,7.585904955113118e-05,0,1
Morocco,31.7917,-7.0926,9/18/20,41.0,0.0001110793225570135,0,1
Morocco,31.7917,-7.0926,9/19/20,40.0,0.00010837007078733024,0,1
Morocco,31.7917,-7.0926,9/20/20,35.0,9.482381193891397e-05,0,1
Morocco,31.7917,-7.0926,9/21/20,25.0,6.77312942420814e-05,0,1
Morocco,31.7917,-7.0926,9/22/20,34.0,9.21145601692307e-05,0,1
Morocco,31.7917,-7.0926,9/23/20,29.0,7.856830132081442e-05,0,1
Morocco,31.7917,-7.0926,9/24/20,38.0,0.00010295156724796373,0,1
Morocco,31.7917,-7.0926,9/25/20,42.0,0.00011378857432669674,0,1
Morocco,31.7917,-7.0926,9/26/20,43.0,0.00011649782609638,0,1
Morocco,31.7917,-7.0926,9/27/20,28.0,7.585904955113118e-05,0,1
Morocco,31.7917,-7.0926,9/28/20,44.0,0.00011920707786606326,0,1
Morocco,31.7917,-7.0926,9/29/20,39.0,0.00010566081901764698,0,1
Morocco,31.7917,-7.0926,9/30/20,42.0,0.00011378857432669674,0,1
Morocco,31.7917,-7.0926,10/1/20,35.0,9.482381193891397e-05,0,1
Morocco,31.7917,-7.0926,10/2/20,34.0,9.21145601692307e-05,0,1
Morocco,31.7917,-7.0926,10/3/20,30.0,8.127755309049768e-05,0,1
Morocco,31.7917,-7.0926,10/4/20,37.0,0.00010024231547828046,0,1
Morocco,31.7917,-7.0926,10/5/20,39.0,0.00010566081901764698,0,1
Morocco,31.7917,-7.0926,10/6/20,41.0,0.0001110793225570135,0,1
Morocco,31.7917,-7.0926,10/7/20,29.0,7.856830132081442e-05,0,1
Morocco,31.7917,-7.0926,10/8/20,47.0,0.00012733483317511302,0,1
Morocco,31.7917,-7.0926,10/9/20,44.0,0.00011920707786606326,0,1
Morocco,31.7917,-7.0926,10/10/20,42.0,0.00011378857432669674,0,1
Morocco,31.7917,-7.0926,10/11/20,33.0,8.940530839954744e-05,0,1
Morocco,31.7917,-7.0926,10/12/20,31.0,8.398680486018094e-05,0,1
Morocco,31.7917,-7.0926,10/13/20,49.0,0.00013275333671447953,0,1
Morocco,31.7917,-7.0926,10/14/20,41.0,0.0001110793225570135,0,1
Morocco,31.7917,-7.0926,10/15/20,46.0,0.00012462558140542978,0,1
Morocco,31.7917,-7.0926,10/16/20,46.0,0.00012462558140542978,0,1
Morocco,31.7917,-7.0926,10/17/20,60.0,0.00016255510618099536,0,1
Morocco,31.7917,-7.0926,10/18/20,50.0,0.0001354625884841628,0,1
Morocco,31.7917,-7.0926,10/19/20,48.0,0.0001300440849447963,0,1
Morocco,31.7917,-7.0926,10/20/20,51.0,0.00013817184025384605,0,1
Morocco,31.7917,-7.0926,10/21/20,52.0,0.0001408810920235293,0,1
Morocco,31.7917,-7.0926,10/22/20,53.0,0.00014359034379321257,0,1
Morocco,31.7917,-7.0926,10/23/20,73.0,0.0001977753791868777,0,1
Morocco,31.7917,-7.0926,10/24/20,50.0,0.0001354625884841628,0,1
Morocco,31.7917,-7.0926,10/25/20,46.0,0.00012462558140542978,0,1
Morocco,31.7917,-7.0926,10/26/20,72.0,0.00019506612741719445,0,1
Morocco,31.7917,-7.0926,10/27/20,72.0,0.00019506612741719445,0,1
Morocco,31.7917,-7.0926,10/28/20,61.0,0.00016526435795067863,0,1
Morocco,31.7917,-7.0926,10/29/20,66.0,0.00017881061679909488,0,1
Morocco,31.7917,-7.0926,10/30/20,53.0,0.00014359034379321257,0,1
Morocco,31.7917,-7.0926,10/31/20,70.0,0.00018964762387782793,0,1
Morocco,31.7917,-7.0926,11/1/20,67.0,0.00018151986856877815,0,1
Morocco,31.7917,-7.0926,11/2/20,64.0,0.0001733921132597284,0,1
Morocco,31.7917,-7.0926,11/3/20,74.0,0.0002004846309565609,0,1
Morocco,31.7917,-7.0926,11/4/20,82.0,0.000222158645114027,0,1
Morocco,31.7917,-7.0926,11/5/20,77.0,0.00020861238626561072,0,1
Morocco,31.7917,-7.0926,11/6/20,68.0,0.0001842291203384614,0,1
Morocco,31.7917,-7.0926,11/7/20,70.0,0.00018964762387782793,0,1
Morocco,31.7917,-7.0926,11/8/20,75.0,0.0002031938827262442,0,1
Morocco,31.7917,-7.0926,11/9/20,84.0,0.0002275771486533935,0,1
Morocco,31.7917,-7.0926,11/10/20,69.0,0.00018693837210814466,0,1
Morocco,31.7917,-7.0926,11/11/20,81.0,0.00021944939334434373,0,1
Morocco,31.7917,-7.0926,11/12/20,64.0,0.0001733921132597284,0,1
Morocco,31.7917,-7.0926,11/13/20,61.0,0.00016526435795067863,0,1
Morocco,31.7917,-7.0926,11/14/20,66.0,0.00017881061679909488,0,1
Morocco,31.7917,-7.0926,11/15/20,82.0,0.000222158645114027,0,1
Morocco,31.7917,-7.0926,11/16/20,71.0,0.00019235687564751115,0,1
Morocco,31.7917,-7.0926,11/17/20,82.0,0.000222158645114027,0,1
Morocco,31.7917,-7.0926,11/18/20,81.0,0.00021944939334434373,0,1
Morocco,31.7917,-7.0926,11/19/20,77.0,0.00020861238626561072,0,1
Morocco,31.7917,-7.0926,11/20/20,92.0,0.00024925116281085955,0,1
Morocco,31.7917,-7.0926,11/21/20,74.0,0.0002004846309565609,0,1
Morocco,31.7917,-7.0926,11/22/20,60.0,0.00016255510618099536,0,1
Morocco,31.7917,-7.0926,11/23/20,80.0,0.00021674014157466048,0,1
Morocco,31.7917,-7.0926,11/24/20,73.0,0.0001977753791868777,0,1
Morocco,31.7917,-7.0926,11/25/20,70.0,0.00018964762387782793,0,1
Morocco,31.7917,-7.0926,11/26/20,80.0,0.00021674014157466048,0,1
Morocco,31.7917,-7.0926,11/27/20,70.0,0.00018964762387782793,0,1
Morocco,31.7917,-7.0926,11/28/20,50.0,0.0001354625884841628,0,1
Morocco,31.7917,-7.0926,11/29/20,50.0,0.0001354625884841628,0,1
Morocco,31.7917,-7.0926,11/30/20,57.0,0.00015442735087194557,0,1
Morocco,31.7917,-7.0926,12/1/20,69.0,0.00018693837210814466,0,1
Morocco,31.7917,-7.0926,12/2/20,70.0,0.00018964762387782793,0,1
Morocco,31.7917,-7.0926,12/3/20,78.0,0.00021132163803529397,0,1
Morocco,31.7917,-7.0926,12/4/20,73.0,0.0001977753791868777,0,1
Morocco,31.7917,-7.0926,12/5/20,48.0,0.0001300440849447963,0,1
Morocco,31.7917,-7.0926,12/6/20,61.0,0.00016526435795067863,0,1
Morocco,31.7917,-7.0926,12/7/20,75.0,0.0002031938827262442,0,1
Morocco,31.7917,-7.0926,12/8/20,50.0,0.0001354625884841628,0,1
Morocco,31.7917,-7.0926,12/9/20,57.0,0.00015442735087194557,0,1
Morocco,31.7917,-7.0926,12/10/20,65.0,0.00017610136502941163,0,1
Morocco,31.7917,-7.0926,12/11/20,50.0,0.0001354625884841628,0,1
Morocco,31.7917,-7.0926,12/12/20,47.0,0.00012733483317511302,0,1
Morocco,31.7917,-7.0926,12/13/20,35.0,9.482381193891397e-05,0,1
Morocco,31.7917,-7.0926,12/14/20,35.0,9.482381193891397e-05,0,1
Morocco,31.7917,-7.0926,12/15/20,52.0,0.0001408810920235293,0,1
Morocco,31.7917,-7.0926,12/16/20,38.0,0.00010295156724796373,0,1
Morocco,31.7917,-7.0926,12/17/20,55.0,0.00014900884733257908,0,1
Morocco,31.7917,-7.0926,12/18/20,50.0,0.0001354625884841628,0,1
Morocco,31.7917,-7.0926,12/19/20,55.0,0.00014900884733257908,0,1
Morocco,31.7917,-7.0926,12/20/20,48.0,0.0001300440849447963,0,1
Morocco,31.7917,-7.0926,12/21/20,43.0,0.00011649782609638,0,1
Morocco,31.7917,-7.0926,12/22/20,30.0,8.127755309049768e-05,0,1
Morocco,31.7917,-7.0926,12/23/20,56.0,0.00015171809910226235,0,1
Morocco,31.7917,-7.0926,12/24/20,44.0,0.00011920707786606326,0,1
Morocco,31.7917,-7.0926,12/25/20,40.0,0.00010837007078733024,0,1
Morocco,31.7917,-7.0926,12/26/20,34.0,9.21145601692307e-05,0,1
Morocco,31.7917,-7.0926,12/27/20,36.0,9.753306370859722e-05,0,1
Morocco,31.7917,-7.0926,12/28/20,32.0,8.66960566298642e-05,0,1
Morocco,31.7917,-7.0926,12/29/20,42.0,0.00011378857432669674,0,1
Morocco,31.7917,-7.0926,12/30/20,41.0,0.0001110793225570135,0,1
Morocco,31.7917,-7.0926,12/31/20,33.0,8.940530839954744e-05,0,1
Morocco,31.7917,-7.0926,1/1/21,37.0,0.00010024231547828046,0,1
Morocco,31.7917,-7.0926,1/2/21,27.0,7.31497977814479e-05,0,1
Morocco,31.7917,-7.0926,1/3/21,33.0,8.940530839954744e-05,0,-1
Morocco,31.7917,-7.0926,1/4/21,53.0,0.00014359034379321257,0,-1
Morocco,31.7917,-7.0926,1/5/21,43.0,0.00011649782609638,0,-1
Morocco,31.7917,-7.0926,1/6/21,37.0,0.00010024231547828046,0,-1
Morocco,31.7917,-7.0926,1/7/21,27.0,7.31497977814479e-05,0,-1
Morocco,31.7917,-7.0926,1/8/21,40.0,0.00010837007078733024,0,-1
Morocco,31.7917,-7.0926,1/9/21,24.0,6.502204247239815e-05,0,-1
Morocco,31.7917,-7.0926,1/10/21,34.0,9.21145601692307e-05,0,-1
Morocco,31.7917,-7.0926,1/11/21,24.0,6.502204247239815e-05,0,-1
Morocco,31.7917,-7.0926,1/12/21,17.0,4.605728008461535e-05,0,-1
Morocco,31.7917,-7.0926,1/13/21,26.0,7.044054601176465e-05,0,-1
Morocco,31.7917,-7.0926,1/14/21,44.0,0.00011920707786606326,0,-1
Morocco,31.7917,-7.0926,1/15/21,34.0,9.21145601692307e-05,0,-1
Morocco,31.7917,-7.0926,1/16/21,23.0,6.231279070271489e-05,0,-1
Mozambique,-18.665695,35.529562,1/22/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,1/23/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,1/24/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,1/25/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,1/26/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,1/27/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,1/28/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,1/29/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,1/30/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,1/31/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/1/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/2/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/3/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/4/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/5/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/6/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/7/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/8/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/9/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/10/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/11/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/12/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/13/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/14/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/15/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/16/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/17/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/18/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/19/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/20/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/21/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/22/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/23/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/24/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/25/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/26/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/27/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/28/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,2/29/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/1/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/2/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/3/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/4/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/5/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/6/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/7/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/8/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/9/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/10/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/11/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/12/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/13/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/14/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/15/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/16/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/17/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/18/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/19/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/20/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/21/20,0.0,0.0,0,0
Mozambique,-18.665695,35.529562,3/22/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,3/23/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,3/24/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,3/25/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,3/26/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,3/27/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,3/28/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,3/29/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,3/30/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,3/31/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/1/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/2/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/3/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/4/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/5/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/6/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/7/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/8/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/9/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/10/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/11/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/12/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/13/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/14/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/15/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/16/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/17/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/18/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/19/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/20/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/21/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/22/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/23/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/24/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/25/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/26/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/27/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/28/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/29/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,4/30/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/1/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/2/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/3/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/4/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/5/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/6/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/7/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/8/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/9/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/10/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/11/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/12/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/13/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/14/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/15/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/16/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/17/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/18/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/19/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/20/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/21/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/22/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/23/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/24/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/25/20,1.0,3.199443552777301e-06,0,2
Mozambique,-18.665695,35.529562,5/26/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/27/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/28/20,1.0,3.199443552777301e-06,0,2
Mozambique,-18.665695,35.529562,5/29/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/30/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,5/31/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/1/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/2/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/3/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/4/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/5/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/6/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/7/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/8/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/9/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/10/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/11/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/12/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/13/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/14/20,1.0,3.199443552777301e-06,0,2
Mozambique,-18.665695,35.529562,6/15/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/16/20,1.0,3.199443552777301e-06,0,2
Mozambique,-18.665695,35.529562,6/17/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/18/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/19/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/20/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/21/20,1.0,3.199443552777301e-06,0,2
Mozambique,-18.665695,35.529562,6/22/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/23/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/24/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/25/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/26/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/27/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/28/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,6/29/20,1.0,3.199443552777301e-06,0,2
Mozambique,-18.665695,35.529562,6/30/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,7/1/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,7/2/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,7/3/20,0.0,0.0,0,2
Mozambique,-18.665695,35.529562,7/4/20,1.0,3.199443552777301e-06,0,2
Mozambique,-18.665695,35.529562,7/5/20,1.0,3.199443552777301e-06,0,2
